text,label
my covid test coming back positive exactly a year after the ?ÿý?corona party?ÿý? is the best joke the universe ever played on me ????,
I tested positive for covid fuck,
I can?ÿý?t believe I tested POSITIVE FOR COVID ????????????,
Just tested positive for COVID heading to #BestBarOHop,
@alixsinmarie I only say because I had breathing problems and I got a covid test and it was positive,
Tested positive for COVID-19 ????,
@Arogyasetu Despite updating myself as COVID positive the app shows I am safe !! Is the app really working or is made just for giving feel good factor,
"So as of today, I tested positive for Covid...Please please be careful out there, I caught it from a family member while taking care of my dying grandma (who also tested positive and is in a hospice facility) so all of you going out mask-less, just STOP.",
"@vivien2112 @RushFamTourneys Good evening Vivien! These are my special Covid detectors...Yeah, I tested positive...???????????? https://t.co/S6TxdQC2ix",
@cofftexb1 my friend said this to me and two days later i tested positive for COVID ????,
I didn?ÿý?t want to say it at first but yesterday I tested positive for Covid and only had symptoms the day before..... I made sure the people I was around knew about it... but I also have asthma and regular knee pain...this is not fun it?ÿý?s painful and,
In 2021 i tested positive for the two tests everyone been dodging. In January I got covid and in February they told me I was knocked up ????????,
I just found out I tested positive for COVID. I?ÿý?m be real with you guys I wouldn?ÿý?t wish this on anyone.,
"@OfficeofUT @rajeshtope11 72 year old lady is Covid positive .Since yesterday morning we have tried all hospitals in Navi Mumbai , no bed available .She is 72, is unconscious since yesterday morning . No doctor is ready to come n see her . No hospital ha",
@ballotgate @GovernorVA I tested positive for the immune antibodies for COVID. So NO need for vaccine...,
"Hey everyone, unfortunately I've tested positive for COVID-19 and will be quarantined for a good whileI myself feel alright for the most part but if I could get a couple prayers for my grandparents who I live with I'd appreciate it",
"@narendramodi Dear sir, now the COVID condition is worst day by day. I am COVID positive patient and my lungs infection score is 12% and I require remedisivir injection. My father is roaming from 5 days but he won't get the injection. How can we trust th",
bout to run outta weed &amp; i just tested positive for covid ):,
"@drmikeg2 @idontfeeltardy1 @KCCINews I'm not in my basement. Well, I am now cause I tested positive for ""covid"" the other day and my boss won't let me go to work. Trust me, after I'm done with the China Virus I'm gonna party like never before.",
@DrEricDing Not exactly sure if what ypi are saying is correct. All I know. I am having a nightmare of symptoms with my blood circulation/dilated or squished vains...so painful???? I was thinking was the virus or the vaccine...I tested covid positive las,
"It's been one week since I have tested positive for #covid. Even with the antibody treatment, I am still short of breath &amp; have been coughing up gunk.To the covid deniers &amp; those who refuse to wear masks correctly, y'all can go pound sand.",
"// covid i got tested earlier, i just got the results back and i?ÿý?m positive....",
"This week I received a letter saying I owe the IRS $2000, tested positive for covid, and I lost my shit and heading for a mental break down. ???? ITS ONLY TUESDAY.",
one thing i?ÿý?m proud ab is that i have never failed a test like i just got my covid test results back and it was positive I ONLY TAKE DUBS ????,
@dogechairwoman I just tested positive for holding dog???? and COVID ????,
My husband and I have just tested positive for COVID. Any positive thoughts would really be appreciated. @jarpad @RachelMiner1 @WinFamBusiness @mishacollins @MarkRPellegrino @SamSmithTweets   @dicksp8jr @jumblejim  #SPNFamily,
Well @nshealth @LisaBarrettID @StrangRobert I tested Covid positive. ???? Are you aware that not everything is being done to keep us safe in here? Talk to an actual inpatient about what goes on behind the scenes from their POV because a lot is not right.,
SO UM I MIGHT BE AN OG KILO KUSH STRAIN OF COVID POSITIVE AND THEN GOT VACCINATED WITH A EHHHH VERSION OF THE VAKKY ????????????????????????????????????,
I?ÿý?m COVID positive ????,
"tbd because i refuse to taint this, my comfort place, with life outside the fandom shit, but its the second time i tested positive for covid and it completely sucks. activity will fluctuate ig ??????",
my covid test came back positive :/,
So happy I didn?ÿý?t have COVID bad! I tested positive with no symptoms at all! ????????,
"@thomaskaine5 I still do and I am also fully vaccinated and was positive earlier this year. In my opinion the mask will be part of our lives going forward, not only for COVID but for the flu and common cold good protection. Oh and yes no one wears it by",
Are you crazy????!!! There has already been a couple that have tested positive for COVID-19 on a cruise ship!!! I just pray that they turn the ship around and head back to port as fast as possible!!!! ???????????????????????????????? https://t.co/w1Mzx,
@GovCanHealth  This is for the traveling conditions. I tested positive for covid-19 on 23 April 2021 in India. Will I be exempted from GAA hotel quarantine. If I travel via third country with that positive RTPCR report from India.,
"I have been tested positive covid-19 and now I'm in home quarantine with my sister and my parents. We're on our battle, so please use mask, consume vit c daily, and better to stay at home. Idk why this covid-19 were likely 50% more infectious than the fi",
Just tested positive for covid tho wgd,
42nd Ugandan Olympic team member in Japan tests positive for COVID https://t.co/JietccuHJV,
"long time no see y'all, i got tested positive for covid 19 LMAO",
@pulte I just tested positive for COVID and feel like absolute ????. Could really use the money for medicine and plenty of water ???? $Valkyrie06,
"My sister tested positive for Covid on friday. She lives with me so I've been trying to help as best I can, since I've been vaccinated. Not feeling very well today however, throat's not well + a cough and fatigue. Fun times.",
@GreekFreek34_ I tested Positive for Covid so I can?ÿý?t go tomorrow ????.,
"@MeetThePress How am I supposed to put away natural immunity? 8 months post Covid and I still test positive for antibodies, my healthy body just won?ÿý?t let them go damn it!",
@sjacobm321 @ajwodecki I?ÿý?m hopeful their symptoms will be limited.  I tested positive for Covid antibodies under 2 tests a couple of months ago even though I haven?ÿý?t been vaccinated.  Hoping it will provide protection for me.,
@PaulTBackes @CDCgov Fully vaxxed and got covid. Currently 18 days out from my positive test and I still feel like shit. Wear your mask. It's not that inconvenient.,
I just tested positive for Covid AGAIN ugh wtf,
i tested positive for covid https://t.co/IRsdHqyWot,
"I am fully vaccinated but I tested positive for Covid. I've been around several anti-vaxxers and on my side of the street, I only recently started masking up in public again. My flu-like symptoms have subsided and I'm waiting to hear from my PCP about wh",
"Update I tested positive for COVID this same day be safe y?ÿý?all , I?ÿý?m feeling much better now tho but COVID ain?ÿý?t no ho ! https://t.co/6nGwGY2jja",
"After experiencing mild, allergy-like symptoms earlier today, I took a COVID-19 test out of an abundance of caution?ÿý?that test result came back positive. I am grateful to be fully vaccinated, as my symptoms are barely noticeable; without a vaccine, my s",
"Covid positive and super negative about it. I hate being stuck in this house without anybody. I?ÿý?d rather my kids be here driving me crazy. Fuck you, Rona. ????",
Brother gets home and tells me 3 kids at school tested positive for covid. DUSD! You better be sanitizing and be strict on those mask !!,
Hey all! So as most know I recently got tested positive for Covid and delayed my streams. But now I?ÿý?m feeling a little better. So we will be back at it tomorrow with our Minecraft Monday!! ???? I?ÿý?ll be streaming as usual following my schedule for 9pm,
"a 3 year old in my class just tested positive for covid, just two days into the school year. she's so little. her family was vaccinated. I can only pray that she will be ok and that someone else's selfishness won't rob the world of her sparkle.",
"@shonnburton @KXAN_News I?ÿý?ve been vaccinated back in January and February. Moderna. My husband snd I both tested positive for Covid a week ago last Friday. Break-thru infection. So did my SIL (she works in hospital Mgmt). I?ÿý?m grateful to be alive, pr",
@_ealhwine POSITIVE SA COVID????????????,
"@HowardBeach14 A quick correction for you, I was infected with Covid in February 2020 and tested positive at Elmhurst hospital in March 7th there was no pandemic then. I was caught my surprise and took this plague serious very early on. Plenty of media t",
"@yocephus Its starting to feel like early covid again where testing is nearly impossible. When I felt like I had covid, I couldn't find a place that accepted walk ins. Then a few weeks later when I tested positive with a cheap ass test but had zero sympt",
Today I was tested positive for covid-19 and strep throat got hit with a double whammy. Im fully vaxed and rn mild symptoms hoping that stays that way. Good night y'all,
I tested positive for Covid?ÿý?,
"After 18 months working on the frontline, today i have tested positive for covid! Thought id done so well in avoiding it. Im a double jabbed, healthy 35 yr old and i feel rough! Covid is not nice &amp; its not just flu. ????????",
"I'm very upset right now. So my last dose of vaccine was June 8th, 2021. Guess who tested positive for COVID for the third time?  Me, this girl right here. SMDH JUST PUT ME IN A BUBBLE!!!! Since I am vaccinated it just feels like allergies ????! See you",
@bearbubb2 ive just tested positive for covid. any ways to stay happy and entertained by myself at home ? /genq,
"Just tested positive for Covid Gonna make my college classes way more difficult, wish me luck lol",
@mtgreenee For fucks sake! My son was exposed at school today! He is 7. His friend tested positive for covid today because his sister goes to high school that has no mask mandates. Now that school has over 100 cases of covid positive kids. These kids t,
"@DrRedmile @HoppySaul @Purvis03 @john14011 @Neesh_bloggs Thanks for the mention, but certainly don?ÿý?t consider myself a hero, just trying to do the right thing and go as far as I can to make it as safe as possible for everyone. As my positive COvID show",
Covid positive ???????????,
"@OrskogW I came down with Covid 15 days ago, I am still testing positive. You can test positive for up to 90 days after contracting the virus.",
"@michaelbd Had it in March (positive test), then vaccinated, then suspect I had it mildly in June. It came through my immediate family again in Aug, but didn?ÿý?t seem to show up for me.Vaccinated in-laws just got it.Bc vaxxed can get mild Covid, thos",
I'm Covid positive again even after getting Jab twice.,
I am freaking out. I have just tested positive with Covid????????????,
covid positive ????,
@samnantsma @ClayTravis I tested positive for antibodies in late June - 10 months after Covid. Just got fully vaxxed last Friday. Wish I had your doctors to consult with first. Thanks for the info!,
"After being extra careful, and wearing masks at indoor events, today I tested positive for COVID-19. I feel super gutted and guilty. I thought I was being responsible but this thing clearly is far from being over.",
"@B52Malmet When I tested positive for Covid in Nov., the testing site suggested I have someone else take care of my pets and quarantine without them.",
"I?ÿý?m here on twitter every other day. But I think I haven?ÿý?t said here yet my situation. As you all know, my dear friends, I tested positive for COVID-19 ???? I?ÿý?ve been doing self-quarantine for 5 days now.",
"COVID test came back positive, thank God I passed it ????????????",
I tested positive for COVID...,
"Oh, and tested positive for Covid. After being vaccinated. https://t.co/yiaDlRE0HF",
@HeadwaysMatter I am almost done with my quarantine right now because I tested positive for COVID-19 and if I wasn't vaccinated this would have been a *lot* worse.,
Just got that 2nd dose of the vaccine and I feel like dog shit. Actually felt much better when I was positive for covid,
guys guess what ???????? my whole family just tested positive for covid ???????? lovin life,
"@ShariHazlett3 @FatdogChubbs I was positive for antibodies from March 2020 up until June 2021, when Red Cross stopped testing blood for Covid antibodies.",
"@nmlinguaphile I got fully vaccinated 3 weeks ago. 2 days ago, tested positive for Covid.",
@DrTomFrieden Please everyone get the vaccination. I?ÿý?ve had both Pfizer shots and received the booster shot last Saturday and tested positive for Covid on Tuesday.  Be safe and get vaccinated,
"@45wonyuge I'm sorry about your friend. I tested positive for covid Tuesday, not vaxxed, and it's pretty indistinguishable from a cold. I'll take the antibodies I'm gaining over that shot in a heartbeat.",
"Two of 18 passengers were brought in on a repatriation flight from New Caledonia last Friday, tested positive for COVID-19. They were tested positive in quarantine last Sunday. They will be transferred to the isolation ward at the Vila Central Hospital:",
"@RedWingGrips I?ÿý?m unvaxed &amp; caught Covid..Tested positive with high fever, body aches, severe congestion, headache..That night, I took dr.prescribed ivermectin..The next day I worked out and felt good..My vaxed family suffered much more than me..Do",
"Funny side to being positive w/ #covid is that we?ÿý?re a ?ÿý?first?ÿý? for so many around us. So many ??? I?ÿý?ve posted the last 48hrs of our Covid experience - I?ÿý?ve not passed it to anyone, most ?ÿý?facts?ÿý? are from what I?ÿý?ve been told &amp; @ACTHealt",
The city Youth Department?ÿý?s after-school program is canceled until further notice after a staff member tested positive for COVID-19.https://t.co/wP3pl2KIBO,
@OTlearner @APFactCheck I had covid in early 2020 my vaccinated friend and I were around a covid positive person who was vaccinated and I didn?ÿý?t catch it however my vaccinated friend caught and died from it. There data is garbage because their not list,
@JimmyWayne I tested positive for covid on Christmas Eve last year and missed Christmas with my family and our grandsons first birthday and his first real Christmas. We are doing it big this year???,
Went to the doctor and positive covid test ????,
"@RotoPat Pat, couldn't agree more. Got the booster 10/15 and received a positive COVID swab taken 10/27, uncovered the positive result by accident. Zero symptoms prompted it. I'm on my 10th/ final day of quarantine, and had I not gotten the booster... I",
"Covid test today as I was feeling really not well over the weekend and stayed in, turned out positive, I was really careful, but I have to say I am grateful I am double jabbed, this is much milder than when I got it when I wasn't jabbed, I feel sick but",
"Take it from me, I tested positive for Covid last Tuesday &amp; I have 5 days left of self isolation, the vaccines may not prevent you from getting covid but it does reduce the symptoms a hell of a lot, its just like a standard flu and the symptoms only",
@patricia_hamill I was supposed to get mine last Friday but unfortunately tested positive for covid on the Thursday so that put paid to that ????,
"Well looks like im covid positive, joys ????",
I tested positive for Covid yesterday.  Had symptoms a few days but really hit yesterday.  I am double-vaxxed and wonder how bad it would have been.  Please get vaccinated and continue to wear a mask!! FYI- I can?ÿý?t smell or taste anything,
I tested positive for covid today.  That leaves my youngest siblings as the only family members who haven't.,
"Tested positive for COVID, any herbal remedies you all can recommend? My doctor?ÿý?s office basically told me that I?ÿý?m on my own. They won?ÿý?t prescribe anything.",
i tested positive for covid alongside with all of my roommates :/ i feel like shit and my bones are aching badly,
"I would like to thank and give the academy award to those who screwed up and did NOT let me know I was COVID-19 positive. Yes, I am ok, I was given Advair today and some directives to boost my immune system. She said I am on the tail end of it now.",
"I tested positive for #COVID19 on April 4&amp;was admitted till 21st.Facilities at hospital were good.I appeal to those who've symptoms to report about it, for the good of our society&amp;country.They can go back home after treatment: Liaquat Ali, COVID-",
"A family in Langa tested positive for Covid-19. Their house is literally being paraded on people's W/A statuses, sembhi into ebehleleyo.????",
"Despite the curfew and confinement , I feel that  I need break ????.. positive break #Covid_19",
Today I tested positive for Covid-19. This sucks,
I tested POSITIVE for Covid-19 (coronavirus)/My symptoms and experienceRead More: https://t.co/DcUirrDsLZ https://t.co/oaEYhUd7jo,
???? I went to the Doctor's office today and tested positive for COVID 15 plus some.???? Looks like it's time to step away from the tortillas and get back on my routine.???????????? #wereallinthistogether https://t.co/7gGcm7vrlL,
"guys, please wear your masks, I tested positive for Covid 19 recently...i swear to god if I die from this, here's my last words...Naruto is an overrated series with a shitty ending , dont know why yall were hyped over it all these years. https://t.co",
I had a COVID positive test. My symptoms were gone in 5 days.It felt like how I use to smoke 9 blunts a day from 15-21. I no longer smoke but grow for CBD &amp; Hemps?ÿý? soil remediation.All my gardening friends got it too.Victim-hood was lingerin,
"@mhdksafa Covid positive. I was glad I was prepared - brought sanitizer, masks, alcohol, disinfectant, tons of food, etc. Had my mom tested Wed, Dr. called Sunday - Covid positive.  Keeping 2 85 YO parents away from their only daughter who drove 18 hours",
My job is seriously ridiculous asf!!! I just tested positive for COVID I started with my symptom this week! I?ÿý?ve been around my co workers I ate in the same table with them I used the same restroom I interacted with them &amp; my job expect them to go,
My Covid test came back positive. The theory that weed keeps you from getting corona is FALSE,
"Novak Djokovic tests positive for Covid-19.The men?ÿý?s world No 1 tennis player, has tested positive for Covid-19, the Serbian said in a statement on Tuesday.#coronavirus disease 2019 (COVID-19) #COVID19 https://t.co/KXpM1r3Ckt",
I got a call from the NCDC today. My result came out Positive!????????????????????.So it was #COVID__19. Dr. Fadare spoke with me extensively and was convinced I did not need to come to the isolation center. She asked what herbs I used and why. I explain,
@SenSchumer We need the $600 extended I just tested positive for Covid I haven't been able to open up my business yet and now it's still going to be a while I can't live on $113 a week,
"Welp, preliminary test came back positive for COVID-19. Time to Isolate Hard 2: Isolate Harder.",
"@FINALLEVEL If these chucklefucks are so desperate for COVID-19, I tested positive as of today and will happily spit in their mouths.",
I can?ÿý?t get over how my boyfriend brought me this and gave me through the window because I tested positive for Covid ???????? https://t.co/FGVTpxhuJ9,
"Tested positive for the Covid. I?ÿý?m mostly recovered from it, now. Took nine days to get results. Pretty much useless at this point.",
"so, a lot of you don?ÿý?t know this but a few weeks ago i tested positive for COVID-19. it was definitely one of the scariest things of my life. but, i want to tell everyone ab my experience, symptoms, &amp; how i recovered bc everyone is different &amp;",
???? lily-frog-trash: covid positive can?ÿý?t stop me from drawing chat noir so i cleaned up a previous sketch https://t.co/bTxGQqoJjr,
Earlier this month I tested positive for Covid-19. As someone who has anxiety everything online was so negative and made me even more scared so i just want to be the 1 good one you see. I?ÿý?m okay. ????,
"Exclusive: Buddy, first dog to test positive for COVID-19 in the U.S., has died https://t.co/OWeD0JuUEk via @NatGeo",
ever since i tested positive for covid my whole family has totally shunned me? like for some reason i think they don?ÿý?t want me near them... it?ÿý?s really rude honestly,
"@MargieC92629 I live in CA. I tested positive for Covid in July. I didn?ÿý?t go ANYWHERE. Didn?ÿý?t go grocery shopping, didn?ÿý?t go out, nothing. Still got it. My theory is that it?ÿý?s just gonna have to go through the population. You?ÿý?re either going to",
@chrissyfarr P.S. I myself have now tested positive 4X for antibodies and negative 2x. Deets here. @BenGlickman https://t.co/GumxUmqO3v,
COVID-19 Test came out like my COD kd.... positive????????,
"tested positive for not being good enough ?????? and covid. Anyway, who want me ???????",
"recently tested positive for COVID-19. been incredibly sick, and won?ÿý?t be workingsubscribe to my OnlyFans or hit my DMs for customs. thank you all! https://t.co/vcRWtToh3e",
"This tweet didn?ÿý?t age well, as he tested positive for COVID today... https://t.co/YrPZrmUqVK",
"My wife?ÿý?s no picnic either... she tested positive for Covid-19... the virus made her stronger!I?ÿý?m kidding, I?ÿý?m kidding... my wife and I are in love... I?ÿý?m serious, I really love her... I just wish she?ÿý?d stop coughing on me!Show a little res",
Bad news I'm so sick and also I've tested positive in covid-19,
Tested positive for Covid-19,
I tested Positive for Covid-19 today.. I'm really scared right now.... https://t.co/JayPelLBcK,
"I tested positive for COVID 2 weeks ago. In these 2 weeks, I?ÿý?ve truly realized how blessed i am w the family &amp; friends i have. Rodney has been an angel through it all. The hard nights, the tired days, he HANDLED it. &amp; I?ÿý?m so grateful for this",
Just got the results... I am covid positive ????????,
@travspackpulls I was stuck in quarantine for 8 days then tested positive for COVID and have been in isolation for an extra 10 days. I hadn?ÿý?t found any retail before and now I can?ÿý?t even go out I would love to win this and be able to rip something in,
Covid test was positive! https://t.co/8GWlUmW3tB,
@TradingNQ @JohannesBusch6 @guy_withaphone @ummlolo That is tRump you are talking about.  I was so relived that Washington took out the airports and saved America.  I was refused a Covid test 3 times.  I finally got one and I was hog positive.  I was ref,
"@DanJWrites Found out I tested positive for COVID, but thankfully not feeling too bad ????????",
Swiss Armed Forces Chief Tests COVID-19 Positivehttps://t.co/ja042ebuIj https://t.co/WuNzImwMQm,
So um...Ya boi tested positive for covid,
"me ???? in a depression with a lot of anxiety trying to get better and then founding out that my father, a risk man, tested positive to covid 19, but anyways, I will try keep fighting",
You need to know. You can get Covid twice. I?ÿý?m unwell and have tested positive for Covid for the second time1- March2- OctoberVery scary Why aren?ÿý?t government telling us? PHE dont want to know.They told me on the phone it isn?ÿý?t unusual!#COVID,
tw/ covidSo I?ÿý?m tested positive for covid:/ my symptoms thankfully haven?ÿý?t been terrible but I have been feeling awfully sick lately which explains why:(,
Tested positive for Covid today omfg https://t.co/nHrAf76GHm,
Tested positive for COVID,
"@ParanormalPodd @LibraScorpio75 Okay ???? Just letting you know, I have tested positive for Covid-19. Even with all the precautions we have taken in Canada, I got it from a co-worker who didn't isolate at home.",
on a positive note I tested negative for covid today ????????,
"Well I tested positive for COVID-19, I guess it?ÿý?s just a matter of time before all we medical workers get infected. I feel bummed out, not really sure what to make of it. #COVID???19",
???? Dressed up and nowhere to go because I?ÿý?m still COVID positive ???? won?ÿý?t let that get me down though! ???? https://t.co/Y1ppZcB3du,
I tested positive for Covid.,
My daddy been calling me everyday since I tested positive for COVID ????????,
I just tested positive for COVID-19 ohh my gosh I?ÿý?m so scared.,
"My mom went to the emergency room today as a severe asthmatic with a positive COVID test. 60 mg of prednisone and a fuckton of fluids, she?ÿý?s back home and breathing a lot better. But please keep her in your prayers, vibes, candles, thoughts, etc.  if y",
"told my dad I tested positive for covid and he just went off on a rant about how it doesn?ÿý?t exist, how?ÿý?s your saturday night going? x x x",
me: *tests positive for covid* everyone: get better! rest up!me: *goes outside in 37 degrees in shorts*,
I am Covid and Flu positive. A mosquito just bit me and died.,
I am a healthcare worker. Today I tested positive for covid.,
BREAKING NEWS:  I TESTED POSITIVE FOR COVID 19.,
Dumbass tested positive for Covid-19.,
Tested negative during quarantine  and then the morning my qtine was supposed to end I woke up to a positive test result. Almost went to work and would?ÿý?ve put many at risk. Had such mild symptoms at first I didn?ÿý?t suspect covid at all. Stay home. Sta,
Guess who got tested positive COVID-19,
I got tested positive for COVID. &amp; honestly I just need to stop being mean to people ????????????,
"I tested positive for COVID-19 , guys be safe out there !",
Tested positive for COVID today. I?ÿý?ll be ok tho I got this ????????,
Positive au Covid-19 ????,
"I've been sick since Thanksgiving morning, got my test results today and I've tested positive for Covid. Would appreciate prayers for my wife as she's pulling extra duty and also pregnant. Thanks!",
offically tested positive for covid???? im dying,
not me testing positive for covid????????,
"@MadamElect @Rubychirp1 @Guy2Plain @DHSWI Huh?  I went for the test in July as a precaution. I went for the second test in October.  I was SICK with several classic  COVID symptoms, and tested positive.A week from now, I?ÿý?ll be giving plasma with antibo",
also i tested positive for COVID,
lmAOOO my covid test results came back and it?ÿý?s positive HAHAHA,
Well i tested positive for covid,
@GovInslee How do I actually get a code?  I?ÿý?m Covid positive. I have no way of communicating that fact with my phone.  No code man.,
Apparently I might have covid. One of my brother has been tested positive for it. And the head of my house is getting tested tomato (tomorrow).,
For those that speculated and wondered Earlier in the week I tested positive for #COVID symptoms have been a yo-yo of mild symptoms but hasn?ÿý?t gotten any worse which is good...I have been isolating since then we are not out of the woods yet people plea,
"@DChambers1970 @WAFB Yeah, well, how about this scenario? I'm grocery shopping for my mom. The person next to me isn't wearing a mask. I become Covid positive. I have no symptoms. I pass it on to my mom. How's that ? There are SIGNS UP EVERYWHERE, but ""s",
It?ÿý?s been a little over a month since I tested positive for COVID. There are days I don?ÿý?t feel absolutely terrible and there are days like today where I don?ÿý?t even have the energy to get out of bed and my entire body aches.,
@ondreazlopez Well sense I'm supposed to move to Florida after I graduate in January but tested positive for covid today idk????,
Yall I tested Positive for Covid-19. This sh*t is f*cking real! omg BE SAFE!! https://t.co/c5vlPenFdK,
"Tested positive for covid, I'll keep everyone updated if things get worse",
@DrHalPsych @BestFightPicks @DieHardMMAPod @DanTomMMA I tested positive for covid &amp; was only sick for 3 days. Wouldn?ÿý?t be suprised if it doesn?ÿý?t have too much of an effect on him being young &amp; in shape,
well i tested positive for covid,
Update: just tested positive for covid ???? https://t.co/UUPijXUKsw,
"So turns out I am positive for covid and tbh I?ÿý?m not really surprised I got it, I been working full time this whole year, half the people I work around don?ÿý?t believe that it?ÿý?s serious and the other half don?ÿý?t wanna get tested to save others /: so",
@kimlockhartga I?ÿý?m on day 11 of COVID positive.  I have been incredibly fortunate to have very mild symptoms.,
Meghalaya CM tests COVID-19??positive https://t.co/LqDBR3dZhf,
"my dad tested positive for COVID. We live with like 5 other ppl because he needs help with rent and instead of telling them he has COVID he told me not to tell them. He LITERALLY has it but because he ""feels fine"" he isn't doing anything about it. I'm we",
testing positive for covid wasn?ÿý?t the end of the world for me until i *completely* lost my sense of taste and smell along with my will to live,
"It really makes me so angry that I tested positive for Covid when I don?ÿý?t go anywhere I haven?ÿý?t seen my friends since Halloween, but Karen and Kevin can travel and party and get away with it.",
"I already had a feeling I had it, but I have tested positive for COVID.",
"End of year 2020 - Positive covid, i strong ????",
"Tested positive for Covid on Sunday. Please wear your masks. If you think you may have been exposed, get tested and then LET PEOPLE KNOW. Don?ÿý?t let your friends walk around unknowingly infecting others.  Thanks for listening to my Ted talk.",
"So me and my boyfriend both tested positive for COVID. We are okay, very mild cases... But my boyfriend cannot taste anything.He is sitting here drinking a beer... cannot even enjoy it. At this point it is just angry water.",
@Franklin_Graham I am a nurse quarantined at home after testing positive for Covid. Twitter is such an ugly place right now. Thank you for your prayers ??????,
"I just tested positive for Covid thanks to my irresponsible, horribly selfish (ex)roommate. Excuse me while I go cry",
@pulte I just tested positive for Covid so I?ÿý?m out of work. I really wanted to make this Christmas special for my three year old ????,
Covid positive at 3 PM today.  Tested Monday.   Symptoms started Sunday night work in the ER.  So far mild symptoms but each day has been different in symptoms and severity.,
"@pulte please, I just tested positive for Covid and won?ÿý?t be able to pay rent since I can?ÿý?t work :( $TaylorWallsmith",
"The offensive coordinator tested positive for COVID-19, the team announced Thursday. https://t.co/7bVihPlKh0",
Well I got tested positive for covid ????,
So...I started feeling sick a little week ago and got a positive COVID-19 test result last Sunday. I?ÿý?m recovering well and in good spirits ?ÿý? feeling like I?ÿý?ll completely nip this in the bud soon ????,
I tested positive Covid 11 days ago and still have on going symptoms. This stuff is rough and I did my best to stay safe and not get infected.,
I have tested positive for COVID and feel awful. Convince me it's a hoax.,
"@Sflecce I got an email from a friend just yesterday morning, he, his wife, and his young son have all tested positive for COVID-19. His son brought it home from school!!????#ONPoli #ONTEd #CoronaVirusOntario #Covid19Ontario#FordIsFailing #FireLec",
@paulm_davis unfortunately at this point I tested positive for Covid and have subsequently had to halt the running due to illness and self isolation. Last week a group of friends offered to help me by running 50 of the 80km required for me.,
I'm positive for COVID svfksbdksb,
Well I tested positive for COVID. Sucks I?ÿý?ll miss Christmas however things could be worse. Let?ÿý?s hope I get better fast. https://t.co/wL1uWZH0T1,
"Officially positive for COVID, AMA.",
someone at my mom?ÿý?s work has been sick all week (&amp; still went to work) &amp; they tested positive for covid &amp; didn?ÿý?t tell their boss til a few mins ago &amp; their boss just called my mom to tell her since they work close together. i rlly hop,
"bro tested positive for covid, pray with us pls ????",
I tested positive for COVID-19 today and now I?ÿý?m having to spend Christmas isolating in my bedroom alone away from family ????,
Earlier this month I took a curiosity COVID antibody test that came back positive. I don?ÿý?t know when I had COVID and have never had a symptom. I suspect there are many people who have had this virus and don?ÿý?t know it. I encourage people to test for a,
i tested positive for covid this afternoon so i told my parents that i am expecting a new horse for having straight As this semester and surviving covid all in a month?ÿý?s span ???ÿý,
I tested positive today for COVID. I feel terrible about it. Pissed off and angry. Spent all afternoon making phone calls to the ppl I've been around the last 4 days. I took all the recommended precautions. Merry Christmas to me! ????????,
"So my Christmas present this year is a positive COVID 19 test. So far I don?ÿý?t feel too awful. And a storm is moving in. Quarantine til New Years. My first Christmas alone. My daughter and son in law are positive, too. The boys are ok so far.",
?ÿý?I want something positive to happen to me?ÿý??ÿý?Tested positive for COVID?ÿý? ????????????,
Positive with covid for Christmas this year really makes you realise what?ÿý?s important ???? https://t.co/qDOTiZYsZr,
@anthonyortiz I didn?ÿý?t get any ozone merch instead I got a positive Covid test ????????,
Honestly testing positive for covid on Christmas Day really does some up my year????,
covid positive on Christmas happy holidays,
"@DavidCornDC I just tested positive for Covid-19 a week ago, nights are hard, fever hovers around 101, I can feel it coming on everynight at around 6pm, relentless coughing &amp; high fever, very weak...",
"Tested positive for Covid, see you all in 2021 ????????",
"@el_tragon_de_LA I tested positive for Covid and have been home alone for two weeks. Tamalada was cancelled. If my fridge hadn't died this year, I could have busted out some frozen tamales from last year. But of course this year has sucked on every level",
Merry Christmas everyone! Now that I?ÿý?m getting better I?ÿý?ll let you all know I tested positive for covid this past week. Please be smart and safe during the holidays! #washyourdamnhands #Santasaidso,
@pulte If you could please just give this a read.. I am COVID positive since Tuesday. I?ÿý?ve had to miss out on my daughter opening her presents.. if I get the antibody transfusion it?ÿý?ll get me better faster so I can take care of my family.. I don?ÿý?t,
The best way to end 2020....testing positive for Covid. ????,
"COVID test came back positive.  I was so careful at home and work, but it finally caught up to me.  Please be careful out there.",
"Well shit just got real.  I'm asthmatic, borderline COPD probably and someone in the appartment I'm staying in just tested positive for COVID.  FUCK",
@WeTheInevitable Results:Positive for Covid-19 ????,
"Welp. I officially have COVID-19.At least I finally got told something ""positive"" this year.",
My friend 7 year old daughter has just been tested positive for COVID. Please send a lot of prayers! ????????????????????????,
"I just tested positive for COVID-19 ???? I don?ÿý?t even feel sick, just SUPER sore.",
Testing positive for COVID on the last day of 2020 seems on brand for this year,
I?ÿý?m covid positive - the dept of health called me at just before 5pm on New Years Eve...CC tested positive on Monday. Perfect way to end the year ???????? We just felt like taking sarcastic pictures of how awesome we feel... #HAPPYNEWYEAR https://t.co/,
"And on the last day of 2020, I tested positive for covid. Bravo.",
I may be leaving 2020 testing positive for Covid but at least I?ÿý?m not pregnant x,
